R	400,300
x : 0.011364	 y : 0.000000	 z : -5.454545
x : 0.125000	 y : 0.000000	 z : -5.454545
x : 0.159091	 y : 0.000000	 z : -5.454545
x : 0.261364	 y : 0.000000	 z : -5.454545
x : 0.352273	 y : 0.000000	 z : -5.454545
x : 0.420455	 y : 0.000000	 z : -5.454545
x : 0.568182	 y : 0.000000	 z : -5.454545
x : 0.647727	 y : 0.000000	 z : -5.454545
x : 0.681818	 y : 0.000000	 z : -5.454545
x : 0.829545	 y : 0.000000	 z : -5.454545
x : 0.886364	 y : 0.000000	 z : -5.454545
x : 0.909091	 y : 0.000000	 z : -5.454545
x : 0.920455	 y : 0.000000	 z : -5.454545
x : 0.977273	 y : 0.000000	 z : -5.454545
x : 1.011364	 y : 0.000000	 z : -5.454545
x : 1.022727	 y : 0.000000	 z : -5.454545
x : 1.056818	 y : 0.000000	 z : -5.454545
x : 1.079545	 y : 0.000000	 z : -5.454545
x : 1.204545	 y : 0.000000	 z : -5.454545
x : 1.250000	 y : 0.000000	 z : -5.454545
x : 1.295455	 y : 0.000000	 z : -5.454545
x : 1.306818	 y : 0.000000	 z : -5.454545
x : 1.340909	 y : 0.000000	 z : -5.454545
x : 1.375000	 y : 0.000000	 z : -5.454545
x : 1.386364	 y : 0.000000	 z : -5.454545
x : 1.397727	 y : 0.000000	 z : -5.454545
x : 1.409091	 y : 0.000000	 z : -5.454545
x : 1.500000	 y : 0.000000	 z : -5.454545
x : 1.556818	 y : 0.000000	 z : -5.454545
x : 1.590909	 y : 0.000000	 z : -5.454545
x : 1.636364	 y : 0.000000	 z : -5.454545
x : 1.704545	 y : 0.000000	 z : -5.454545
x : 1.727273	 y : 0.000000	 z : -5.454545
x : 1.806818	 y : 0.000000	 z : -5.454545
x : 1.852273	 y : 0.000000	 z : -5.454545
x : 1.954545	 y : 0.000000	 z : -5.454545
x : 0.022472	 y : 0.000000	 z : -5.505618
x : 0.078652	 y : 0.000000	 z : -5.505618
x : 0.089888	 y : 0.000000	 z : -5.505618
x : 0.269663	 y : 0.000000	 z : -5.505618
x : 0.337079	 y : 0.000000	 z : -5.505618
x : 0.348315	 y : 0.000000	 z : -5.505618
x : 0.415730	 y : 0.000000	 z : -5.505618
x : 0.426966	 y : 0.000000	 z : -5.505618
x : 0.449438	 y : 0.000000	 z : -5.505618
x : 0.494382	 y : 0.000000	 z : -5.505618
x : 0.617978	 y : 0.000000	 z : -5.505618
x : 0.629213	 y : 0.000000	 z : -5.505618
x : 0.674157	 y : 0.000000	 z : -5.505618
x : 0.764045	 y : 0.000000	 z : -5.505618
x : 0.775281	 y : 0.000000	 z : -5.505618
x : 0.988764	 y : 0.000000	 z : -5.505618
x : 1.101124	 y : 0.000000	 z : -5.505618
x : 1.213483	 y : 0.000000	 z : -5.505618
x : 1.280899	 y : 0.000000	 z : -5.505618
x : 1.325843	 y : 0.000000	 z : -5.505618
x : 1.449438	 y : 0.000000	 z : -5.505618
x : 1.483146	 y : 0.000000	 z : -5.505618
x : 1.539326	 y : 0.000000	 z : -5.505618
x : 1.640449	 y : 0.000000	 z : -5.505618
x : 1.651685	 y : 0.000000	 z : -5.505618
x : 1.775281	 y : 0.000000	 z : -5.505618
x : 1.853933	 y : 0.000000	 z : -5.505618
x : 1.977528	 y : 0.000000	 z : -5.505618
x : 0.066667	 y : 0.000000	 z : -5.555556
x : 0.255556	 y : 0.000000	 z : -5.555556
x : 0.266667	 y : 0.000000	 z : -5.555556
x : 0.366667	 y : 0.000000	 z : -5.555556
x : 0.377778	 y : 0.000000	 z : -5.555556
x : 0.400000	 y : 0.000000	 z : -5.555556
x : 0.477778	 y : 0.000000	 z : -5.555556
x : 0.577778	 y : 0.000000	 z : -5.555556
x : 0.611111	 y : 0.000000	 z : -5.555556
x : 0.622222	 y : 0.000000	 z : -5.555556
x : 0.644444	 y : 0.000000	 z : -5.555556
x : 0.655556	 y : 0.000000	 z : -5.555556
x : 0.722222	 y : 0.000000	 z : -5.555556
x : 0.844444	 y : 0.000000	 z : -5.555556
x : 0.888889	 y : 0.000000	 z : -5.555556
x : 0.900000	 y : 0.000000	 z : -5.555556
x : 1.200000	 y : 0.000000	 z : -5.555556
x : 1.211111	 y : 0.000000	 z : -5.555556
x : 1.400000	 y : 0.000000	 z : -5.555556
x : 1.422222	 y : 0.000000	 z : -5.555556
x : 1.444444	 y : 0.000000	 z : -5.555556
x : 1.522222	 y : 0.000000	 z : -5.555556
x : 1.611111	 y : 0.000000	 z : -5.555556
x : 1.622222	 y : 0.000000	 z : -5.555556
x : 1.755556	 y : 0.000000	 z : -5.555556
x : 1.800000	 y : 0.000000	 z : -5.555556
x : 1.811111	 y : 0.000000	 z : -5.555556
x : 1.822222	 y : 0.000000	 z : -5.555556
x : 1.844444	 y : 0.000000	 z : -5.555556
x : 1.888889	 y : 0.000000	 z : -5.555556
x : 1.911111	 y : 0.000000	 z : -5.555556
x : 1.922222	 y : 0.000000	 z : -5.555556
x : 1.966667	 y : 0.000000	 z : -5.555556
x : 0.010989	 y : 0.000000	 z : -5.604396
x : 0.065934	 y : 0.000000	 z : -5.604396
x : 0.153846	 y : 0.000000	 z : -5.604396
x : 0.252747	 y : 0.000000	 z : -5.604396
x : 0.285714	 y : 0.000000	 z : -5.604396
x : 0.307692	 y : 0.000000	 z : -5.604396
x : 0.329670	 y : 0.000000	 z : -5.604396
x : 0.340659	 y : 0.000000	 z : -5.604396
x : 0.351648	 y : 0.000000	 z : -5.604396
x : 0.395604	 y : 0.000000	 z : -5.604396
x : 0.494505	 y : 0.000000	 z : -5.604396
x : 0.560440	 y : 0.000000	 z : -5.604396
x : 0.571429	 y : 0.000000	 z : -5.604396
x : 0.593407	 y : 0.000000	 z : -5.604396
x : 0.692308	 y : 0.000000	 z : -5.604396
x : 0.703297	 y : 0.000000	 z : -5.604396
x : 0.725275	 y : 0.000000	 z : -5.604396
x : 0.780220	 y : 0.000000	 z : -5.604396
x : 0.813187	 y : 0.000000	 z : -5.604396
x : 0.824176	 y : 0.000000	 z : -5.604396
x : 0.835165	 y : 0.000000	 z : -5.604396
x : 0.879121	 y : 0.000000	 z : -5.604396
x : 0.901099	 y : 0.000000	 z : -5.604396
x : 0.923077	 y : 0.000000	 z : -5.604396
x : 0.956044	 y : 0.000000	 z : -5.604396
x : 0.978022	 y : 0.000000	 z : -5.604396
x : 1.021978	 y : 0.000000	 z : -5.604396
x : 1.142857	 y : 0.000000	 z : -5.604396
x : 1.175824	 y : 0.000000	 z : -5.604396
x : 1.197802	 y : 0.000000	 z : -5.604396
x : 1.219780	 y : 0.000000	 z : -5.604396
x : 1.285714	 y : 0.000000	 z : -5.604396
x : 1.307692	 y : 0.000000	 z : -5.604396
x : 1.340659	 y : 0.000000	 z : -5.604396
x : 1.384615	 y : 0.000000	 z : -5.604396
x : 1.406593	 y : 0.000000	 z : -5.604396
x : 1.428571	 y : 0.000000	 z : -5.604396
x : 1.483516	 y : 0.000000	 z : -5.604396
x : 1.494505	 y : 0.000000	 z : -5.604396
x : 1.527473	 y : 0.000000	 z : -5.604396
x : 1.626374	 y : 0.000000	 z : -5.604396
x : 1.692308	 y : 0.000000	 z : -5.604396
x : 1.714286	 y : 0.000000	 z : -5.604396
x : 1.736264	 y : 0.000000	 z : -5.604396
x : 1.747253	 y : 0.000000	 z : -5.604396
x : 1.824176	 y : 0.000000	 z : -5.604396
x : 1.846154	 y : 0.000000	 z : -5.604396
x : 1.868132	 y : 0.000000	 z : -5.604396
x : 1.890110	 y : 0.000000	 z : -5.604396
x : 1.912088	 y : 0.000000	 z : -5.604396
x : 1.923077	 y : 0.000000	 z : -5.604396
x : 1.934066	 y : 0.000000	 z : -5.604396
x : 0.043478	 y : 0.000000	 z : -5.652174
x : 0.054348	 y : 0.000000	 z : -5.652174
x : 0.065217	 y : 0.000000	 z : -5.652174
x : 0.076087	 y : 0.000000	 z : -5.652174
x : 0.097826	 y : 0.000000	 z : -5.652174
x : 0.119565	 y : 0.000000	 z : -5.652174
x : 0.163043	 y : 0.000000	 z : -5.652174
x : 0.184783	 y : 0.000000	 z : -5.652174
x : 0.326087	 y : 0.000000	 z : -5.652174
x : 0.336957	 y : 0.000000	 z : -5.652174
x : 0.423913	 y : 0.000000	 z : -5.652174
x : 0.554348	 y : 0.000000	 z : -5.652174
x : 0.565217	 y : 0.000000	 z : -5.652174
x : 0.641304	 y : 0.000000	 z : -5.652174
x : 0.663043	 y : 0.000000	 z : -5.652174
x : 0.695652	 y : 0.000000	 z : -5.652174
x : 0.706522	 y : 0.000000	 z : -5.652174
x : 0.836957	 y : 0.000000	 z : -5.652174
x : 0.967391	 y : 0.000000	 z : -5.652174
x : 0.978261	 y : 0.000000	 z : -5.652174
x : 1.054348	 y : 0.000000	 z : -5.652174
x : 1.065217	 y : 0.000000	 z : -5.652174
x : 1.163043	 y : 0.000000	 z : -5.652174
x : 1.184783	 y : 0.000000	 z : -5.652174
x : 1.217391	 y : 0.000000	 z : -5.652174
x : 1.326087	 y : 0.000000	 z : -5.652174
x : 1.391304	 y : 0.000000	 z : -5.652174
x : 1.434783	 y : 0.000000	 z : -5.652174
x : 1.510870	 y : 0.000000	 z : -5.652174
x : 1.521739	 y : 0.000000	 z : -5.652174
x : 1.663043	 y : 0.000000	 z : -5.652174
x : 1.673913	 y : 0.000000	 z : -5.652174
x : 1.717391	 y : 0.000000	 z : -5.652174
x : 1.793478	 y : 0.000000	 z : -5.652174
x : 1.891304	 y : 0.000000	 z : -5.652174
x : 1.913043	 y : 0.000000	 z : -5.652174
x : 1.956522	 y : 0.000000	 z : -5.652174
x : 0.053763	 y : 0.000000	 z : -5.698925
x : 0.107527	 y : 0.000000	 z : -5.698925
x : 0.139785	 y : 0.000000	 z : -5.698925
x : 0.225806	 y : 0.000000	 z : -5.698925
x : 0.301075	 y : 0.000000	 z : -5.698925
x : 0.311828	 y : 0.000000	 z : -5.698925
x : 0.322581	 y : 0.000000	 z : -5.698925
x : 0.526882	 y : 0.000000	 z : -5.698925
x : 0.569892	 y : 0.000000	 z : -5.698925
x : 0.645161	 y : 0.000000	 z : -5.698925
x : 0.666667	 y : 0.000000	 z : -5.698925
x : 0.677419	 y : 0.000000	 z : -5.698925
x : 0.688172	 y : 0.000000	 z : -5.698925
x : 0.709677	 y : 0.000000	 z : -5.698925
x : 0.784946	 y : 0.000000	 z : -5.698925
x : 0.827957	 y : 0.000000	 z : -5.698925
x : 0.849462	 y : 0.000000	 z : -5.698925
x : 0.913978	 y : 0.000000	 z : -5.698925
x : 0.924731	 y : 0.000000	 z : -5.698925
x : 0.956989	 y : 0.000000	 z : -5.698925
x : 0.978495	 y : 0.000000	 z : -5.698925
x : 1.096774	 y : 0.000000	 z : -5.698925
x : 1.107527	 y : 0.000000	 z : -5.698925
x : 1.182796	 y : 0.000000	 z : -5.698925
x : 1.247312	 y : 0.000000	 z : -5.698925
x : 1.365591	 y : 0.000000	 z : -5.698925
x : 1.387097	 y : 0.000000	 z : -5.698925
x : 1.462366	 y : 0.000000	 z : -5.698925
x : 1.505376	 y : 0.000000	 z : -5.698925
x : 1.548387	 y : 0.000000	 z : -5.698925
x : 1.677419	 y : 0.000000	 z : -5.698925
x : 1.752688	 y : 0.000000	 z : -5.698925
x : 0.010638	 y : 0.000000	 z : -5.744681
x : 0.031915	 y : 0.000000	 z : -5.744681
x : 0.085106	 y : 0.000000	 z : -5.744681
x : 0.127660	 y : 0.000000	 z : -5.744681
x : 0.148936	 y : 0.000000	 z : -5.744681
x : 0.276596	 y : 0.000000	 z : -5.744681
x : 0.308511	 y : 0.000000	 z : -5.744681
x : 0.340426	 y : 0.000000	 z : -5.744681
x : 0.351064	 y : 0.000000	 z : -5.744681
x : 0.372340	 y : 0.000000	 z : -5.744681
x : 0.425532	 y : 0.000000	 z : -5.744681
x : 0.468085	 y : 0.000000	 z : -5.744681
x : 0.670213	 y : 0.000000	 z : -5.744681
x : 0.734043	 y : 0.000000	 z : -5.744681
x : 0.829787	 y : 0.000000	 z : -5.744681
x : 0.893617	 y : 0.000000	 z : -5.744681
x : 0.925532	 y : 0.000000	 z : -5.744681
x : 0.936170	 y : 0.000000	 z : -5.744681
x : 0.946809	 y : 0.000000	 z : -5.744681
x : 0.989362	 y : 0.000000	 z : -5.744681
x : 1.031915	 y : 0.000000	 z : -5.744681
x : 1.053191	 y : 0.000000	 z : -5.744681
x : 1.180851	 y : 0.000000	 z : -5.744681
x : 1.191489	 y : 0.000000	 z : -5.744681
x : 1.265957	 y : 0.000000	 z : -5.744681
x : 1.319149	 y : 0.000000	 z : -5.744681
x : 1.351064	 y : 0.000000	 z : -5.744681
x : 1.361702	 y : 0.000000	 z : -5.744681
x : 1.382979	 y : 0.000000	 z : -5.744681
x : 1.404255	 y : 0.000000	 z : -5.744681
x : 1.414894	 y : 0.000000	 z : -5.744681
x : 1.500000	 y : 0.000000	 z : -5.744681
x : 1.585106	 y : 0.000000	 z : -5.744681
x : 1.627660	 y : 0.000000	 z : -5.744681
x : 1.638298	 y : 0.000000	 z : -5.744681
x : 1.680851	 y : 0.000000	 z : -5.744681
x : 1.787234	 y : 0.000000	 z : -5.744681
x : 1.861702	 y : 0.000000	 z : -5.744681
x : 1.925532	 y : 0.000000	 z : -5.744681
x : 1.946809	 y : 0.000000	 z : -5.744681
x : 1.989362	 y : 0.000000	 z : -5.744681
x : 0.105263	 y : 0.000000	 z : -5.789474
x : 0.126316	 y : 0.000000	 z : -5.789474
x : 0.168421	 y : 0.000000	 z : -5.789474
x : 0.231579	 y : 0.000000	 z : -5.789474
x : 0.242105	 y : 0.000000	 z : -5.789474
x : 0.273684	 y : 0.000000	 z : -5.789474
x : 0.294737	 y : 0.000000	 z : -5.789474
x : 0.315789	 y : 0.000000	 z : -5.789474
x : 0.400000	 y : 0.000000	 z : -5.789474
x : 0.494737	 y : 0.000000	 z : -5.789474
x : 0.515789	 y : 0.000000	 z : -5.789474
x : 0.568421	 y : 0.000000	 z : -5.789474
x : 0.600000	 y : 0.000000	 z : -5.789474
x : 0.610526	 y : 0.000000	 z : -5.789474
x : 0.621053	 y : 0.000000	 z : -5.789474
x : 0.631579	 y : 0.000000	 z : -5.789474
x : 0.642105	 y : 0.000000	 z : -5.789474
x : 0.715789	 y : 0.000000	 z : -5.789474
x : 0.757895	 y : 0.000000	 z : -5.789474
x : 0.905263	 y : 0.000000	 z : -5.789474
x : 1.010526	 y : 0.000000	 z : -5.789474
x : 1.084211	 y : 0.000000	 z : -5.789474
x : 1.105263	 y : 0.000000	 z : -5.789474
x : 1.136842	 y : 0.000000	 z : -5.789474
x : 1.147368	 y : 0.000000	 z : -5.789474
x : 1.210526	 y : 0.000000	 z : -5.789474
x : 1.263158	 y : 0.000000	 z : -5.789474
x : 1.305263	 y : 0.000000	 z : -5.789474
x : 1.315789	 y : 0.000000	 z : -5.789474
x : 1.357895	 y : 0.000000	 z : -5.789474
x : 1.368421	 y : 0.000000	 z : -5.789474
x : 1.389474	 y : 0.000000	 z : -5.789474
x : 1.442105	 y : 0.000000	 z : -5.789474
x : 1.473684	 y : 0.000000	 z : -5.789474
x : 1.610526	 y : 0.000000	 z : -5.789474
x : 1.715789	 y : 0.000000	 z : -5.789474
x : 1.768421	 y : 0.000000	 z : -5.789474
x : 1.789474	 y : 0.000000	 z : -5.789474
x : 1.831579	 y : 0.000000	 z : -5.789474
x : 1.915789	 y : 0.000000	 z : -5.789474
x : 0.072917	 y : 0.000000	 z : -5.833333
x : 0.187500	 y : 0.000000	 z : -5.833333
x : 0.354167	 y : 0.000000	 z : -5.833333
x : 0.385417	 y : 0.000000	 z : -5.833333
x : 0.395833	 y : 0.000000	 z : -5.833333
x : 0.406250	 y : 0.000000	 z : -5.833333
x : 0.447917	 y : 0.000000	 z : -5.833333
x : 0.479167	 y : 0.000000	 z : -5.833333
x : 0.520833	 y : 0.000000	 z : -5.833333
x : 0.552083	 y : 0.000000	 z : -5.833333
x : 0.572917	 y : 0.000000	 z : -5.833333
x : 0.604167	 y : 0.000000	 z : -5.833333
x : 0.697917	 y : 0.000000	 z : -5.833333
x : 0.708333	 y : 0.000000	 z : -5.833333
x : 0.781250	 y : 0.000000	 z : -5.833333
x : 0.843750	 y : 0.000000	 z : -5.833333
x : 0.875000	 y : 0.000000	 z : -5.833333
x : 0.906250	 y : 0.000000	 z : -5.833333
x : 0.927083	 y : 0.000000	 z : -5.833333
x : 0.958333	 y : 0.000000	 z : -5.833333
x : 1.000000	 y : 0.000000	 z : -5.833333
x : 1.031250	 y : 0.000000	 z : -5.833333
x : 1.197917	 y : 0.000000	 z : -5.833333
x : 1.250000	 y : 0.000000	 z : -5.833333
x : 1.312500	 y : 0.000000	 z : -5.833333
x : 1.333333	 y : 0.000000	 z : -5.833333
x : 1.406250	 y : 0.000000	 z : -5.833333
x : 1.468750	 y : 0.000000	 z : -5.833333
x : 1.531250	 y : 0.000000	 z : -5.833333
x : 1.593750	 y : 0.000000	 z : -5.833333
x : 1.635417	 y : 0.000000	 z : -5.833333
x : 1.666667	 y : 0.000000	 z : -5.833333
x : 1.697917	 y : 0.000000	 z : -5.833333
x : 1.708333	 y : 0.000000	 z : -5.833333
x : 1.729167	 y : 0.000000	 z : -5.833333
x : 1.802083	 y : 0.000000	 z : -5.833333
x : 1.822917	 y : 0.000000	 z : -5.833333
x : 1.843750	 y : 0.000000	 z : -5.833333
x : 1.854167	 y : 0.000000	 z : -5.833333
x : 1.916667	 y : 0.000000	 z : -5.833333
x : 1.937500	 y : 0.000000	 z : -5.833333
x : 1.989583	 y : 0.000000	 z : -5.833333
x : 0.072165	 y : 0.000000	 z : -5.876289
x : 0.082474	 y : 0.000000	 z : -5.876289
x : 0.257732	 y : 0.000000	 z : -5.876289
x : 0.360825	 y : 0.000000	 z : -5.876289
x : 0.494845	 y : 0.000000	 z : -5.876289
x : 0.515464	 y : 0.000000	 z : -5.876289
x : 0.536082	 y : 0.000000	 z : -5.876289
x : 0.577320	 y : 0.000000	 z : -5.876289
x : 0.587629	 y : 0.000000	 z : -5.876289
x : 0.618557	 y : 0.000000	 z : -5.876289
x : 0.639175	 y : 0.000000	 z : -5.876289
x : 0.649485	 y : 0.000000	 z : -5.876289
x : 0.659794	 y : 0.000000	 z : -5.876289
x : 0.711340	 y : 0.000000	 z : -5.876289
x : 0.731959	 y : 0.000000	 z : -5.876289
x : 0.773196	 y : 0.000000	 z : -5.876289
x : 0.783505	 y : 0.000000	 z : -5.876289
x : 0.845361	 y : 0.000000	 z : -5.876289
x : 0.927835	 y : 0.000000	 z : -5.876289
x : 0.958763	 y : 0.000000	 z : -5.876289
x : 0.969072	 y : 0.000000	 z : -5.876289
x : 0.979381	 y : 0.000000	 z : -5.876289
x : 1.010309	 y : 0.000000	 z : -5.876289
x : 1.051546	 y : 0.000000	 z : -5.876289
x : 1.123711	 y : 0.000000	 z : -5.876289
x : 1.154639	 y : 0.000000	 z : -5.876289
x : 1.185567	 y : 0.000000	 z : -5.876289
x : 1.268041	 y : 0.000000	 z : -5.876289
x : 1.309278	 y : 0.000000	 z : -5.876289
x : 1.340206	 y : 0.000000	 z : -5.876289
x : 1.360825	 y : 0.000000	 z : -5.876289
x : 1.371134	 y : 0.000000	 z : -5.876289
x : 1.402062	 y : 0.000000	 z : -5.876289
x : 1.494845	 y : 0.000000	 z : -5.876289
x : 1.556701	 y : 0.000000	 z : -5.876289
x : 1.597938	 y : 0.000000	 z : -5.876289
x : 1.639175	 y : 0.000000	 z : -5.876289
x : 1.701031	 y : 0.000000	 z : -5.876289
x : 1.731959	 y : 0.000000	 z : -5.876289
x : 1.762887	 y : 0.000000	 z : -5.876289
x : 1.783505	 y : 0.000000	 z : -5.876289
x : 1.855670	 y : 0.000000	 z : -5.876289
x : 1.865979	 y : 0.000000	 z : -5.876289
x : 1.989691	 y : 0.000000	 z : -5.876289
x : 0.091837	 y : 0.000000	 z : -5.918367
x : 0.132653	 y : 0.000000	 z : -5.918367
x : 0.142857	 y : 0.000000	 z : -5.918367
x : 0.153061	 y : 0.000000	 z : -5.918367
x : 0.204082	 y : 0.000000	 z : -5.918367
x : 0.306122	 y : 0.000000	 z : -5.918367
x : 0.357143	 y : 0.000000	 z : -5.918367
x : 0.377551	 y : 0.000000	 z : -5.918367
x : 0.479592	 y : 0.000000	 z : -5.918367
x : 0.489796	 y : 0.000000	 z : -5.918367
x : 0.510204	 y : 0.000000	 z : -5.918367
x : 0.520408	 y : 0.000000	 z : -5.918367
x : 0.530612	 y : 0.000000	 z : -5.918367
x : 0.540816	 y : 0.000000	 z : -5.918367
x : 0.571429	 y : 0.000000	 z : -5.918367
x : 0.602041	 y : 0.000000	 z : -5.918367
x : 0.612245	 y : 0.000000	 z : -5.918367
x : 0.622449	 y : 0.000000	 z : -5.918367
x : 0.693878	 y : 0.000000	 z : -5.918367
x : 0.714286	 y : 0.000000	 z : -5.918367
x : 0.724490	 y : 0.000000	 z : -5.918367
x : 0.744898	 y : 0.000000	 z : -5.918367
x : 0.755102	 y : 0.000000	 z : -5.918367
x : 0.826531	 y : 0.000000	 z : -5.918367
x : 0.918367	 y : 0.000000	 z : -5.918367
x : 0.928571	 y : 0.000000	 z : -5.918367
x : 0.938776	 y : 0.000000	 z : -5.918367
x : 0.959184	 y : 0.000000	 z : -5.918367
x : 1.132653	 y : 0.000000	 z : -5.918367
x : 1.224490	 y : 0.000000	 z : -5.918367
x : 1.234694	 y : 0.000000	 z : -5.918367
x : 1.275510	 y : 0.000000	 z : -5.918367
x : 1.285714	 y : 0.000000	 z : -5.918367
x : 1.306122	 y : 0.000000	 z : -5.918367
x : 1.346939	 y : 0.000000	 z : -5.918367
x : 1.387755	 y : 0.000000	 z : -5.918367
x : 1.408163	 y : 0.000000	 z : -5.918367
x : 1.489796	 y : 0.000000	 z : -5.918367
x : 1.551020	 y : 0.000000	 z : -5.918367
x : 1.642857	 y : 0.000000	 z : -5.918367
x : 1.724490	 y : 0.000000	 z : -5.918367
x : 1.775510	 y : 0.000000	 z : -5.918367
x : 1.877551	 y : 0.000000	 z : -5.918367
x : 2.000000	 y : 0.000000	 z : -5.918367
x : 0.020202	 y : 0.000000	 z : -5.959596
x : 0.050505	 y : 0.000000	 z : -5.959596
x : 0.060606	 y : 0.000000	 z : -5.959596
x : 0.070707	 y : 0.000000	 z : -5.959596
x : 0.080808	 y : 0.000000	 z : -5.959596
x : 0.101010	 y : 0.000000	 z : -5.959596
x : 0.111111	 y : 0.000000	 z : -5.959596
x : 0.202020	 y : 0.000000	 z : -5.959596
x : 0.262626	 y : 0.000000	 z : -5.959596
x : 0.272727	 y : 0.000000	 z : -5.959596
x : 0.292929	 y : 0.000000	 z : -5.959596
x : 0.414141	 y : 0.000000	 z : -5.959596
x : 0.484848	 y : 0.000000	 z : -5.959596
x : 0.545455	 y : 0.000000	 z : -5.959596
x : 0.555556	 y : 0.000000	 z : -5.959596
x : 0.636364	 y : 0.000000	 z : -5.959596
x : 0.737374	 y : 0.000000	 z : -5.959596
x : 0.757576	 y : 0.000000	 z : -5.959596
x : 0.808081	 y : 0.000000	 z : -5.959596
x : 0.818182	 y : 0.000000	 z : -5.959596
x : 0.848485	 y : 0.000000	 z : -5.959596
x : 0.858586	 y : 0.000000	 z : -5.959596
x : 0.868687	 y : 0.000000	 z : -5.959596
x : 0.888889	 y : 0.000000	 z : -5.959596
x : 0.929293	 y : 0.000000	 z : -5.959596
x : 0.949495	 y : 0.000000	 z : -5.959596
x : 1.020202	 y : 0.000000	 z : -5.959596
x : 1.040404	 y : 0.000000	 z : -5.959596
x : 1.050505	 y : 0.000000	 z : -5.959596
x : 1.090909	 y : 0.000000	 z : -5.959596
x : 1.161616	 y : 0.000000	 z : -5.959596
x : 1.171717	 y : 0.000000	 z : -5.959596
x : 1.191919	 y : 0.000000	 z : -5.959596
x : 1.212121	 y : 0.000000	 z : -5.959596
x : 1.303030	 y : 0.000000	 z : -5.959596
x : 1.343434	 y : 0.000000	 z : -5.959596
x : 1.373737	 y : 0.000000	 z : -5.959596
x : 1.454545	 y : 0.000000	 z : -5.959596
x : 1.494949	 y : 0.000000	 z : -5.959596
x : 1.545455	 y : 0.000000	 z : -5.959596
x : 1.636364	 y : 0.000000	 z : -5.959596
x : 1.646465	 y : 0.000000	 z : -5.959596
x : 1.676768	 y : 0.000000	 z : -5.959596
x : 1.696970	 y : 0.000000	 z : -5.959596
x : 1.727273	 y : 0.000000	 z : -5.959596
x : 1.777778	 y : 0.000000	 z : -5.959596
x : 1.797980	 y : 0.000000	 z : -5.959596
x : 1.828283	 y : 0.000000	 z : -5.959596
x : 1.848485	 y : 0.000000	 z : -5.959596
x : 1.858586	 y : 0.000000	 z : -5.959596
x : 1.878788	 y : 0.000000	 z : -5.959596
x : 1.949495	 y : 0.000000	 z : -5.959596
x : 1.969697	 y : 0.000000	 z : -5.959596
x : 0.570000	 y : 0.000000	 z : -6.000000
x : 0.980000	 y : 0.000000	 z : -6.000000
x : 1.220000	 y : 0.000000	 z : -6.000000
x : 1.230000	 y : 0.000000	 z : -6.000000
x : 1.300000	 y : 0.000000	 z : -6.000000
x : 1.320000	 y : 0.000000	 z : -6.000000
x : 1.800000	 y : 0.000000	 z : -6.000000
x : 0.029703	 y : 0.000000	 z : -6.039604
x : 0.049505	 y : 0.000000	 z : -6.039604
x : 0.128713	 y : 0.000000	 z : -6.039604
x : 0.138614	 y : 0.000000	 z : -6.039604
x : 0.148515	 y : 0.000000	 z : -6.039604
x : 0.158416	 y : 0.000000	 z : -6.039604
x : 0.168317	 y : 0.000000	 z : -6.039604
x : 0.198020	 y : 0.000000	 z : -6.039604
x : 0.237624	 y : 0.000000	 z : -6.039604
x : 0.257426	 y : 0.000000	 z : -6.039604
x : 0.415842	 y : 0.000000	 z : -6.039604
x : 0.455446	 y : 0.000000	 z : -6.039604
x : 0.544554	 y : 0.000000	 z : -6.039604
x : 0.564356	 y : 0.000000	 z : -6.039604
x : 0.574257	 y : 0.000000	 z : -6.039604
x : 0.603960	 y : 0.000000	 z : -6.039604
x : 0.613861	 y : 0.000000	 z : -6.039604
x : 0.633663	 y : 0.000000	 z : -6.039604
x : 0.683168	 y : 0.000000	 z : -6.039604
x : 0.752475	 y : 0.000000	 z : -6.039604
x : 0.920792	 y : 0.000000	 z : -6.039604
x : 0.940594	 y : 0.000000	 z : -6.039604
x : 0.980198	 y : 0.000000	 z : -6.039604
x : 1.039604	 y : 0.000000	 z : -6.039604
x : 1.059406	 y : 0.000000	 z : -6.039604
x : 1.089109	 y : 0.000000	 z : -6.039604
x : 1.108911	 y : 0.000000	 z : -6.039604
x : 1.138614	 y : 0.000000	 z : -6.039604
x : 1.148515	 y : 0.000000	 z : -6.039604
x : 1.217822	 y : 0.000000	 z : -6.039604
x : 1.257426	 y : 0.000000	 z : -6.039604
x : 1.287129	 y : 0.000000	 z : -6.039604
x : 1.306931	 y : 0.000000	 z : -6.039604
x : 1.336634	 y : 0.000000	 z : -6.039604
x : 1.356436	 y : 0.000000	 z : -6.039604
x : 1.415842	 y : 0.000000	 z : -6.039604
x : 1.425743	 y : 0.000000	 z : -6.039604
x : 1.445545	 y : 0.000000	 z : -6.039604
x : 1.465347	 y : 0.000000	 z : -6.039604
x : 1.603960	 y : 0.000000	 z : -6.039604
x : 1.633663	 y : 0.000000	 z : -6.039604
x : 1.792079	 y : 0.000000	 z : -6.039604
x : 1.801980	 y : 0.000000	 z : -6.039604
x : 1.821782	 y : 0.000000	 z : -6.039604
x : 1.841584	 y : 0.000000	 z : -6.039604
x : 1.851485	 y : 0.000000	 z : -6.039604
x : 1.891089	 y : 0.000000	 z : -6.039604
x : 1.900990	 y : 0.000000	 z : -6.039604
x : 1.940594	 y : 0.000000	 z : -6.039604
